location.name,collected,event.count,treatment.name,duplicate,sample.id,analyte,result,units,non.detect,method,cas.number,mdl,rl,event.type,lab.id.x,dilution,result.reported.to,flag,method.name,flow.vol.liter,long,lat,received
2200,8/20/2022,Irrigation 5,ARDEC 2200,TRUE,A2-05-OT-1-D,"Phosphorus, Total (As P)",0.099,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,,,,,,,,,,
2200,8/26/2022,Irrigation 6,ARDEC 2200,FALSE,A2-06-GP-1,"Phosphorus, Total (As P)",,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,,,,,,,,,,
2200,8/26/2022,Irrigation 6,ARDEC 2200,FALSE,A2-06-IN-1,"Phosphorus, Total (As P)",0.25,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,,,,,,,,,,
2200,8/26/2022,Irrigation 6,ARDEC 2200,TRUE,A2-06-IN-1-D,"Phosphorus, Total (As P)",0.36,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,,,,,,,,,,
2200,8/26/2022,Irrigation 6,ARDEC 2200,FALSE,A2-06-OT-1,"Phosphorus, Total (As P)",0.15,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,,,,,,,,,,
2200,8/26/2022,Irrigation 6,ARDEC 2200,TRUE,A2-06-OT-1-D,"Phosphorus, Total (As P)",0.14,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,,,,,,,,,,
ARDEC,7/18/2023 16:00,Irrigation 1,,FALSE,A2-01-IN-ISC,"Phosphorus, Total (As P)",0.321,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Inflow,HS23071046-06,1,RL,,ISCO,,,,7/18/2023 13:35
ARDEC,7/18/2023 16:00,Irrigation 1,,FALSE,A2-01-OT-ISC,"Phosphorus, Total (As P)",0.556,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Outflow,HS23071046-04,1,RL,,ISCO,,,,7/18/2023 13:35
Lab Blank,7/18/2023 16:00,Irrigation 1,,FALSE,BK-A2-01,"Phosphorus, Total (As P)",0,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Lab Blank,HS23071046-05,1,RL,,Lab Blank,,,,7/18/2023 13:35
ARDEC,8/16/2023 3:00,Irrigation 2,,FALSE,A2-02-OT-ISC,"Phosphorus, Total (As P)",0.181,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Outflow,HS23081137-01,1,RL,,ISCO,,,,8/18/2023 9:50
ARDEC,8/16/2023 3:00,Irrigation 2,,TRUE,A2-02-OT-ISC-D,"Phosphorus, Total (As P)",0.133,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Outflow,HS23081137-02,1,RL,,ISCO,,,,8/18/2023 9:50
Lab Blank,8/16/2023 3:00,Irrigation 2,,FALSE,BK-A2-02,"Phosphorus, Total (As P)",0,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Lab Blank,HS23081137-03,1,RL,,Lab Blank,,,,8/18/2023 9:50
ARDEC,8/22/2023 16:00,Irrigation 3,,FALSE,A2-03-IN-ISC,"Phosphorus, Total (As P)",0.713,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Inflow,HS23081394-04,1,RL,,ISCO,,,,8/23/2023 8:00
ARDEC,8/22/2023 16:00,Irrigation 3,,TRUE,A2-03-IN-ISC-D,"Phosphorus, Total (As P)",0.594,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Inflow,HS23081394-05,1,RL,,ISCO,,,,8/23/2023 8:00
ARDEC,8/22/2023 16:00,Irrigation 3,,FALSE,A2-03-OT-ISC,"Phosphorus, Total (As P)",0.1,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Outflow,HS23081394-01,1,RL,,ISCO,,,,8/23/2023 8:00
ARDEC,8/22/2023 16:00,Irrigation 3,,TRUE,A2-03-OT-ISC-D,"Phosphorus, Total (As P)",0.137,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Outflow,HS23081394-02,1,RL,,ISCO,,,,8/23/2023 8:00
Lab Blank,8/22/2023 16:00,Irrigation 3,,FALSE,BK-A2-03,"Phosphorus, Total (As P)",0,mg/L,FALSE,SM4500P E - P_TW M4500P E,7723-14-0,0.02,0.05,Lab Blank,HS23081394-03,1,RL,,Lab Blank,,,,8/23/2023 8:00
2200,6/7/2021,Irrigation 1,Outflow,FALSE,A2-01-OT-1,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/7/2021,Irrigation 1,Outflow,TRUE,A2-01-OT-1-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/7/2021,Irrigation 1,Outflow,FALSE,A2-01-OT-2,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/7/2021,Irrigation 1,Outflow,TRUE,A2-01-OT-2-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/15/2021,Irrigation 2,Outflow,FALSE,A2-02-OT-1,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/15/2021,Irrigation 2,Outflow,TRUE,A2-02-OT-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/15/2021,Irrigation 2,Inflow,FALSE,A2-02-IN,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/15/2021,Irrigation 2,Inflow,TRUE,A2-02-IN-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Outflow,FALSE,A2-03-OT-1,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Outflow,TRUE,A2-03-OT-D-1,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Outflow,FALSE,A2-03-OT-2,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Outflow,TRUE,A2-03-OT-D-2,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Inflow,FALSE,A2-03-IN-2,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Inflow,TRUE,A2-03-IN-D-2,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/29/2022,Irrigation 1,ARDEC 2200,FALSE,AT-01-IN,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/29/2022,Irrigation 1,ARDEC 2200,TRUE,AT-01-IN-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/29/2022,Irrigation 1,ARDEC 2200,FALSE,AT-01-OT,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,6/29/2022,Irrigation 1,ARDEC 2200,TRUE,AT-01-OT-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/13/2022,Irrigation 2,ARDEC 2200,FALSE,A2-02-IN,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/13/2022,Irrigation 2,ARDEC 2200,TRUE,A2-02-IN-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/13/2022,Irrigation 2,ARDEC 2200,FALSE,A2-02-OT,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/13/2022,Irrigation 2,ARDEC 2200,TRUE,A2-02-OT-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/19/2022,Irrigation 3,ARDEC 2200,FALSE,A2-03-IN,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/19/2022,Irrigation 3,ARDEC 2200,TRUE,A2-03-IN-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/19/2022,Irrigation 3,ARDEC 2200,FALSE,A2-03-OT,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/19/2022,Irrigation 3,ARDEC 2200,TRUE,A2-03-OT-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/27/2022,Irrigation 4,ARDEC 2200,FALSE,A2-04-IN,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/27/2022,Irrigation 4,ARDEC 2200,FALSE,A2-04-OT,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,7/27/2022,Irrigation 4,ARDEC 2200,TRUE,A2-04-OT-D,"Phosphorus, Total Orthophosphate (as P)",,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,8/20/2022,Irrigation 5,ARDEC 2200,FALSE,A2-05-IN-1,"Phosphorus, Total Orthophosphate (as P)",0.12,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,8/20/2022,Irrigation 5,ARDEC 2200,TRUE,A2-05-IN-1-D,"Phosphorus, Total Orthophosphate (as P)",0.14,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,8/20/2022,Irrigation 5,ARDEC 2200,FALSE,A2-05-OT-1,"Phosphorus, Total Orthophosphate (as P)",0.25,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,8/20/2022,Irrigation 5,ARDEC 2200,TRUE,A2-05-OT-1-D,"Phosphorus, Total Orthophosphate (as P)",0.24,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,8/26/2022,Irrigation 6,ARDEC 2200,FALSE,A2-06-GP-1,"Phosphorus, Total Orthophosphate (as P)",0.096,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,8/26/2022,Irrigation 6,ARDEC 2200,FALSE,A2-06-IN-1,"Phosphorus, Total Orthophosphate (as P)",0.19,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,8/26/2022,Irrigation 6,ARDEC 2200,TRUE,A2-06-IN-1-D,"Phosphorus, Total Orthophosphate (as P)",0.18,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,8/26/2022,Irrigation 6,ARDEC 2200,FALSE,A2-06-OT-1,"Phosphorus, Total Orthophosphate (as P)",0.24,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
2200,8/26/2022,Irrigation 6,ARDEC 2200,TRUE,A2-06-OT-1-D,"Phosphorus, Total Orthophosphate (as P)",0.28,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,,,,,,,,,,
ARDEC,7/18/2023 16:00,Irrigation 1,,FALSE,A2-01-IN-ISC,"Phosphorus, Total Orthophosphate (as P)",0,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Inflow,HS23071046-06,1,RL,,ISCO,,,,7/18/2023 13:35
ARDEC,7/18/2023 16:00,Irrigation 1,,FALSE,A2-01-OT-ISC,"Phosphorus, Total Orthophosphate (as P)",0.334,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Outflow,HS23071046-04,1,RL,,ISCO,,,,7/18/2023 13:35
Lab Blank,7/18/2023 16:00,Irrigation 1,,FALSE,BK-A2-01,"Phosphorus, Total Orthophosphate (as P)",0,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Lab Blank,HS23071046-05,1,RL,,Lab Blank,,,,7/18/2023 13:35
ARDEC,8/16/2023 3:00,Irrigation 2,,FALSE,A2-02-OT-ISC,"Phosphorus, Total Orthophosphate (as P)",0.123,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Outflow,HS23081137-01,1,RL,H,ISCO,,,,8/18/2023 9:50
ARDEC,8/16/2023 3:00,Irrigation 2,,TRUE,A2-02-OT-ISC-D,"Phosphorus, Total Orthophosphate (as P)",0.106,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Outflow,HS23081137-02,1,RL,H,ISCO,,,,8/18/2023 9:50
Lab Blank,8/16/2023 3:00,Irrigation 2,,FALSE,BK-A2-02,"Phosphorus, Total Orthophosphate (as P)",0,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Lab Blank,HS23081137-03,1,RL,,Lab Blank,,,,8/18/2023 9:50
ARDEC,8/22/2023 16:00,Irrigation 3,,FALSE,A2-03-IN-ISC,"Phosphorus, Total Orthophosphate (as P)",0.051,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Inflow,HS23081394-04,1,RL,,ISCO,,,,8/23/2023 8:00
ARDEC,8/22/2023 16:00,Irrigation 3,,TRUE,A2-03-IN-ISC-D,"Phosphorus, Total Orthophosphate (as P)",0.05,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Inflow,HS23081394-05,1,RL,,ISCO,,,,8/23/2023 8:00
ARDEC,8/22/2023 16:00,Irrigation 3,,FALSE,A2-03-OT-ISC,"Phosphorus, Total Orthophosphate (as P)",0.075,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Outflow,HS23081394-01,1,RL,,ISCO,,,,8/23/2023 8:00
ARDEC,8/22/2023 16:00,Irrigation 3,,TRUE,A2-03-OT-ISC-D,"Phosphorus, Total Orthophosphate (as P)",0.072,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Outflow,HS23081394-02,1,RL,,ISCO,,,,8/23/2023 8:00
Lab Blank,8/22/2023 16:00,Irrigation 3,,FALSE,BK-A2-03,"Phosphorus, Total Orthophosphate (as P)",0,mg/L,FALSE,SM4500P E - P-Ortho M4500P E,7723-14-0,0.01,0.05,Lab Blank,HS23081394-03,1,RL,,Lab Blank,,,,8/23/2023 8:00
2200,6/7/2021,Irrigation 1,Outflow,FALSE,A2-01-OT-1,"Selenium, Total",0.011,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/7/2021,Irrigation 1,Outflow,TRUE,A2-01-OT-1-D,"Selenium, Total",0.01,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/7/2021,Irrigation 1,Outflow,FALSE,A2-01-OT-2,"Selenium, Total",0.0096,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/7/2021,Irrigation 1,Outflow,TRUE,A2-01-OT-2-D,"Selenium, Total",0.0096,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/15/2021,Irrigation 2,Outflow,FALSE,A2-02-OT-1,"Selenium, Total",0.0091,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/15/2021,Irrigation 2,Outflow,TRUE,A2-02-OT-D,"Selenium, Total",0.008,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/15/2021,Irrigation 2,Inflow,FALSE,A2-02-IN,"Selenium, Total",0.0078,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/15/2021,Irrigation 2,Inflow,TRUE,A2-02-IN-D,"Selenium, Total",0.0088,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Outflow,FALSE,A2-03-OT-1,"Selenium, Total",0.009,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Outflow,TRUE,A2-03-OT-D-1,"Selenium, Total",0.0092,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Outflow,FALSE,A2-03-OT-2,"Selenium, Total",0.0081,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Outflow,TRUE,A2-03-OT-D-2,"Selenium, Total",0.0084,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Inflow,FALSE,A2-03-IN-2,"Selenium, Total",0.01,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
2200,6/30/2021,Irrigation 3,Inflow,TRUE,A2-03-IN-D-2,"Selenium, Total",0.0092,mg/L,FALSE,200.8,SE,0.2,0.2,,,,,,,,,,
